,word,count
2527,offend,3351
2528,6th,3349
2529,serial,3348
2530,lick,3348
2531,conscript,3347
2532,assert,3346
2533,triple,3343
2534,autocratic,3343
2535,to form,3339
2536,to allow,3338
2537,the pen,3335
2538,plunge,3334
2539,unconditional,3332
2540,turn on,3327
2541,persuade,3325
2542,russianwarcrim,3317
2543,snap,3316
2544,abduct,3314
2545,optimal,3313
2546,frame,3313
2547,hold on,3309
2548,take up again,3306
2549,usd,3306
2550,otancriminal,3305
2551,minsk,3304
2552,to tell,3302
2553,talented,3301
2554,fiscal,3300
2555,regroup,3298
2556,token,3294
2557,inspirational,3294
2558,gray,3293
2559,so-called,3292
2560,depict,3288
2561,congressional,3288
2562,ironic,3286
2563,brag,3285
2564,imply,3284
2565,lying,3278
2566,profitable,3277
2567,dive,3275
2568,woke,3271
2569,take care,3270
2570,saveazov,3269
2571,advisory,3267
2572,melt,3266
2573,russianukrainewar,3265
2574,chant,3261
2575,voice,3261
2576,formal,3258
2577,butcher,3257
2578,research,3253
2579,russianarmy,3253
2580,push forward,3248
2581,legalize,3241
2582,silver,3240
2583,sanctioned,3239
2584,seal,3236
2585,amc,3233
2586,pave,3232
2587,war_in_ukraine,3232
2588,enslave,3226
2589,to justify,3226
2590,reside,3225
2591,bizarre,3222
2592,knew,3221
2593,balance,3218
2594,authentic,3217
2595,spain,3217
2596,gqp,3217
2597,globalist,3215
2598,sacred,3214
2599,cure,3214
2600,offshore,3212
2601,orchestrate,3207
2602,hinder,3205
2603,representative,3204
2604,would have to,3203
2605,harass,3202
2606,contest,3201
2607,certainly,3197
2608,desire,3194
2609,wallstreet,3191
2610,b series,3190
2611,move forward,3188
2612,to cause,3182
2613,brigade,3181
2614,leopard,3179
2615,americo,3179
2616,accumulate,3178
2617,discount,3177
2618,timely,3173
2619,instruct,3173
2620,advertise,3171
2621,material,3171
2622,magnificent,3171
2623,iltempoquotidiere,3168
2624,telephone,3166
2625,annexed,3166
2626,holocaust,3159
2627,distinguish,3156
2628,shitty,3155
2629,withstand,3155
2630,make the,3155
2631,bombs,3155
2632,lay off,3151
2633,varied,3149
2634,investigative,3149
2635,magic,3146
2636,rig,3143
2637,persecute,3137
2638,brutally,3136
2639,fire at,3134
2640,accommodate,3133
2641,evident,3133
2642,greatbritain,3132
2643,inspiring,3130
2644,avert,3130
2645,crawl,3128
2646,contrary to international law,3123
2647,repmtg,3123
2648,inside,3122
2649,fallen,3121
2650,disturbing,3120
2651,oil,3119
2652,bfmtv,3117
2653,transmit,3109
2654,atlantic,3104
2655,made,3100
2656,be silent,3100
2657,tory,3100
2658,zaporizhia,3099
2659,mere,3099
2660,alexander,3097
2661,exhibit,3096
2662,constructive,3095
2663,refugee,3095
2664,neonazi,3095
2665,understandable,3093
2666,intact,3090
2667,satisfied,3088
2668,organized,3088
2669,notorious,3084
2670,bipartisan,3081
2671,brittneygriner,3080
2672,disarm,3080
2673,9th,3078
2674,plain,3077
2675,assign,3075
2676,informed,3073
2677,row,3069
2678,uncover,3069
2679,skip,3068
2680,throw away,3067
2681,infect,3067
2682,jinpe,3065
2683,coward,3064
2684,substantial,3063
2685,get over,3061
2686,house,3061
2687,the same,3061
2688,armor,3061
2689,"""intl""",3061
2690,iraqi,3057
2691,croatia,3057
2692,to fight,3054
2693,to commit,3053
2694,usopen,3053
2695,collateral,3051
2696,artillery,3050
2697,mandatory,3049
2698,permit,3048
2699,sum,3047
2700,to begin,3041
2701,squareclean,3040
2702,energy transition,3038
2703,optimistic,3037
2704,objective,3037
2705,wartime,3034
2706,peru,3033
2707,build up,3031
2708,charitable,3030
2709,stabilize,3030
2710,belgorod,3029
2711,systematic,3028
2712,voluntary,3025
2713,slide,3025
2714,handmade,3025
2715,supposed,3022
2716,fckputin,3022
2717,killed,3019
2718,regarding,3016
2719,harmful,3015
2720,penal,3014
2721,cursed,3013
2722,plays,3013
2723,to apply,3008
2724,avgeek,3008
2725,come in,3006
2726,photograph,3004
2727,reclaim,2999
2728,clear out,2998
2729,unbearable,2997
2730,disable,2997
2731,insightful,2996
2732,bare,2995
2733,khersonisukraine,2993
2734,semi,2993
2735,tall,2993
2736,yet another,2988
2737,medvedev,2985
2738,reason,2985
2739,backfire,2985
2740,horrendous,2984
2741,to hunt,2983
2742,race,2980
2743,satellite,2979
2744,antiwar,2979
2745,crooked,2977
2746,plot,2977
2747,interest,2974
2748,alt,2972
2749,get used to,2971
2750,childish,2971
2751,pleasant,2970
2752,morning,2969
2753,nervous,2969
2754,used,2969
2755,yell,2965
2756,danish,2965
2757,gorgeous,2964
2758,to present,2963
2759,coastal,2960
2760,audio,2960
2761,putler,2960
2762,relieve,2960
2763,conceal,2960
2764,unspeakable,2958
2765,poke,2955
2766,racial,2955
2767,demine,2953
2768,partner,2952
2769,picture,2950
2770,costly,2948
2771,farm,2947
2772,sea,2944
2773,unblock,2942
2774,stab,2941
2775,shocked,2939
2776,portray,2939
2777,to rule,2939
2778,illn,2939
2779,extinguish,2937
2780,zaporizhzhya,2937
2781,doctor,2936
2782,transparent,2935
2783,latter,2933
2784,intensive,2932
2785,stir,2932
2786,grim,2929
2787,reap,2925
2788,contemporary,2925
2789,towards,2923
2790,sense,2922
2791,1.,2922
2792,worse ,2922
2793,overlook,2921
2794,mint,2921
2795,portal,2921
2796,died,2920
2797,gift,2918
2798,svatove,2918
2799,ethiopian,2917
2800,diverse,2914
2801,seventh,2913
2802,crimeanbridge,2905
2803,undertake,2904
2804,multiply,2902
2805,decorate,2901
2806,unilateral,2894
2807,asean,2890
2808,instant,2889
2809,certify,2884
2810,outdoor,2884
2811,predictable,2880
2812,shot,2878
2813,revolutionary,2876
2814,civilised,2876
2815,forced,2875
2816,pronounce,2869
2817,lol,2869
2818,unimaginable,2868
2819,do yes,2868
2820,murderer,2867
2821,ukrainian war,2866
2822,excessive,2863
2823,disappointed,2860
2824,blackberries,2860
2825,haunt,2856
2826,heinous,2856
2827,orcs,2854
2828,to write,2852
2829,belgian,2852
2830,united kingdom,2852
2831,fyi,2851
2832,nail,2850
2833,openseanft,2850
2834,rouble,2849
2835,reserve,2847
2836,type,2846
2837,antiaircraft,2842
2838,definitive,2841
2839,unjust,2841
2840,invincible,2839
2841,precise,2839
2842,to back up,2838
2843,stopthewar,2837
2844,preach,2837
2845,to ignore,2836
2846,ethical,2836
2847,spill,2835
2848,irpin,2834
2849,illustrate,2827
2850,passive,2825
2851,replenish,2825
2852,penetrate,2823
2853,thwart,2817
2854,glorify,2815
2855,warmonger,2815
2856,wreck,2815
2857,eradicate,2814
2858,to hate,2812
2859,degenerate,2809
2860,chernobyl,2808
2861,sane,2808
2862,dispose,2808
2863,obsess,2807
2864,influential,2804
2865,suitable,2803
2866,intentional,2800
2867,hike,2800
2868,relentless,2798
2869,patient,2793
2870,punch,2792
2871,to break down,2792
2872,to protect,2791
2873,decide on,2791
2874,protective,2790
2875,transatlantic,2786
2876,inspect,2784
2877,mafia,2783
2878,give birth,2782
2879,bypass,2782
2880,coinbase,2779
2881,heartfelt,2779
2882,to put,2778
2883,fabulous,2778
2884,lukashenko,2776
2885,steady,2773
2886,chill,2773
2887,devices,2770
2888,pin,2769
2889,terminate,2769
2890,space,2764
2891,park,2764
2892,borrow,2763
2893,ecological,2762
2894,range,2762
2895,sunny,2760
2896,i understand,2759
2897,motorize,2758
2898,hint,2757
2899,drain,2757
2900,legit,2757
2901,foreigner,2755
2902,render,2755
2903,topple,2752
2904,joebidar,2751
2905,beneficial,2748
2906,lazy,2744
2907,prosperous,2744
2908,humanitarianaid,2743
2909,socialmediamarkete,2742
2910,european union,2741
2911,uncertain,2740
2912,uruguay,2735
2913,bloodthirsty,2734
2914,wednesdaythought,2732
2915,senegal,2730
2916,fry,2724
2917,attacked,2724
2918,to qualify,2724
2919,forecast,2723
2920,entertain,2718
2921,rent,2718
2922,paranoid,2716
2923,spew,2716
2924,russianew,2716
2925,deteriorate,2715
2926,electrical,2712
2927,entitle,2712
2928,xijinpe,2712
2929,to mark,2710
2930,overseas,2708
2931,risky,2703
2932,indirect,2703
2933,embolden,2703
2934,debunk,2703
2935,stink,2702
2936,enlighten,2701
2937,mandate,2698
2938,skyrocket,2696
2939,currently,2695
2940,...,2694
2941,unsuccessful,2694
2942,sensible,2694
2943,showcase,2694
2944,bottom,2693
2945,pause,2693
2946,frightening,2691
2947,️russian,2691
2948,to collect,2686
2949,amaze,2681
2950,refute,2681
2951,bombed,2681
2952,to fail,2679
2953,worrying,2677
2954,exacerbate,2677
2955,realmadrid,2677
2956,contrary,2675
2957,to blame,2673
2958,hateful,2671
2959,saying,2670
2960,twin,2670
2961,unpredictable,2668
2962,traffic,2666
2963,arabic,2666
2964,invisible,2665
2965,dull,2663
2966,humiliating,2663
2967,cripple,2661
2968,nra,2659
2969,irgcterrorist,2658
2970,diminish,2654
2971,internationalleak,2654
2972,estimated,2652
2973,school,2651
2974,7th,2649
2975,source,2648
2976,to spend,2647
2977,arctic,2647
2978,attribute,2645
2979,capitalist,2644
2980,master,2643
2981,preside,2643
2982,inclusive,2640
2983,senile,2639
2984,supportive,2639
2985,rear,2638
2986,rough,2635
2987,fortnite,2633
2988,competitive,2631
2989,contentmarkete,2628
2990,to disappear,2627
2991,atgm,2625
2992,network,2624
2993,rebel,2624
2994,affiliate,2624
2995,blank,2622
2996,divine,2621
2997,to place,2621
2998,incl,2621
2999,incorporate,2620
3000,2023,2617
3001,experienced,2617
3002,provocative,2616
3003,interactive,2613
3004,8th,2612
3005,to set down,2612
3006,to exchange,2611
3007,bark,2611
3008,to be worth,2609
3009,mlb,2606
3010,russiainvadesukraine,2605
3011,vintage,2603
3012,25 april,2603
3013,fbpe,2601
3014,renounce,2598
3015,grow up,2596
3016,bake,2596
3017,presumed,2596
3018,airdrop,2592
3019,prioritize,2589
3020,title,2586
3021,osint,2586
3022,nationwide,2585
3023,alarming,2584
3024,compatible,2583
3025,weld,2582
3026,unlawful,2580
3027,murdered,2578
3028,above,2578
3029,to help,2577
3030,boring,2576
3031,uncomfortable,2574
3032,indonesian,2573
3033,championsleagar,2572
3034,consecutive,2570
3035,safeguard,2570
3036,fsb,2570
3037,•,2569
3038,vicious,2567
3039,poise,2566
3040,sheer,2565
3041,monstrous,2563
3042,ground,2562
3043,working,2561
3044,prop,2560
3045,good morning,2559
3046,sexy,2558
3047,dispute,2556
3048,to comment,2555
3049,magical,2555
3050,fckptn,2555
3051,genz,2555
3052,pardon,2553
3053,unhappy,2552
3054,sympathize,2551
3055,lonely,2551
3056,czechrepublic,2549
3057,fuck off,2547
3058,circle,2547
3059,sergei,2546
3060,medieval,2545
3061,latvian,2545
3062,strategically,2545
3063,referendum,2541
3064,lviv,2540
3065,inept,2539
3066,give the,2538
3067,minimal,2538
3068,aggravate,2535
3069,mortal,2533
3070,cum,2531
3071,newyear,2530
3072,e,2529
3073,ioc,2528
3074,dynamic,2526
3075,damned,2525
3076,disappointing,2525
3077,persist,2525
3078,broker,2525
3079,israelicrime,2525
3080,grieve,2523
3081,to suspend,2520
3082,port,2519
3083,turn around,2516
3084,sophisticated,2515
3085,frequent,2511
3086,russiagohome,2511
3087,prigozhin,2510
3088,out,2509
3089,mute,2506
3090,bidengashike,2504
3091,class,2503
3092,disperse,2502
3093,something,2500
3094,convenient,2499
3095,market,2498
3096,sanitary,2495
3097,swim,2494
3098,rub,2494
3099,uaf,2493
3100,weaknesses,2490
3101,"""appear""",2488
3102,24.,2488
3103,taiwanese,2487
3104,polska,2487
3105,balanced,2485
3106,preventive,2481
3107,paramilitary,2480
3108,fentanyl,2480
3109,leave alone,2480
3110,eu,2479
3111,donestk,2474
3112,accessible,2473
3113,slight,2472
3114,more right-wing,2471
3115,ripe,2470
3116,dominant,2466
3117,scatter,2465
3118,normalize,2457
3119,terrifying,2457
3120,allegedly,2457
3121,deposit,2456
3122,rolling pin,2454
3123,bluff,2454
3124,sack,2454
3125,himself,2451
3126,unpunished,2449
3127,to govern,2449
3128,kalibr,2449
3129,considerable,2447
3130,obligate,2446
3131,probe,2446
3132,assange,2445
3133,equivalent,2444
3134,siren,2443
3135,lockdown,2443
3136,rakeen,2442
3137,saveazovstal,2441
3138,pacifist,2439
3139,berluscone,2437
3140,expert,2436
3141,ufotwitter,2436
3142,to cost,2436
3143,dictatorial,2433
3144,putinian,2432
3145,to be born,2431
3146,asleep,2431
3147,keen,2431
3148,reset,2430
3149,campaign,2428
3150,deem,2424
3151,business suit,2422
3152,put in order,2421
3153,attractive,2420
3154,excite,2419
3155,geolocate,2419
3156,fundraise,2418
3157,fortified,2412
3158,ache,2411
3159,skilled,2411
3160,ooke,2411
3161,midterm,2409
3162,swap,2404
3163,scramble,2402
3164,to throw,2398
3165,neglect,2397
3166,law,2397
3167,systemic,2395
3168,19th,2395
3169,munich,2392
3170,sketch,2392
3171,redbubble,2391
3172,now,2388
3173,forge,2386
3174,columns,2385
3175,multinational,2382
3176,acute,2381
3177,jealous,2379
3178,you know,2379
3179,kupyansk,2377
3180,robust,2377
3181,infinite,2375
3182,united_state,2375
3183,officially,2374
3184,junior,2373
3185,zelenskyywarcriminal,2372
3186,differ,2369
3187,overwhelm,2368
3188,berdyansk,2368
3189,coincide,2366
3190,respected,2364
3191,cognitive,2362
3192,istandwithukriane,2362
3193,fired at,2361
3194,knock down,2361
3195,collaborator,2360
3196,novax,2358
3197,rewrite,2357
3198,kiev,2354
3199,24,2352
3200,faithful,2350
3201,aged,2349
3202,consciously,2349
3203,flatten,2348
3204,sin,2346
3205,enact,2346
3206,unstable,2345
3207,offset,2345
3208,populate,2342
3209,\u2066,2342
3210,deaf,2340
3211,turn out to be,2340
3212,government crisis,2339
3213,logistical,2339
3214,self-propelled,2338
3215,stopwarinukraino,2338
3216,vonderleyen,2338
3217,wow,2336
3218,to worth,2336
3219,like this,2335
3220,null,2334
3221,wait for,2332
3222,eager,2330
3223,dugiirn,2326
3224,cash,2323
3225,alter,2322
3226,sole,2322
3227,released,2321
3228,withhold,2321
3229,conscious,2320
3230,impressed,2319
3231,honorable,2318
3232,number,2315
3233,take care of,2314
3234,to break,2314
3235,hitler,2314
3236,zelenski,2313
3237,germany,2310
3238,to bring,2309
3239,delight,2309
3240,mask,2307
3241,kerchbridge,2307
3242,reuter,2305
3243,revise,2305
3244,ev,2305
3245,price,2303
3246,kraken,2303
3247,navigate,2303
3248,billgate,2303
3249,flag,2300
3250,persistent,2299
3251,abide,2299
3252,repay,2297
3253,legitimize,2297
3254,object,2297
3255,doggy,2297
3256,matic,2295
3257,take in,2292
3258,righteous,2291
3259,minimize,2291
3260,meaningless,2291
3261,pass the,2291
3262,damaged,2290
3263,bass,2290
3264,incomprehensible,2288
3265,to arrest,2288
3266,caused,2288
3267,stem,2288
3268,ineffective,2287
3269,covidre,2287
3270,covert,2286
3271,equate,2285
3272,marketingdigital,2285
3273,sail,2283
3274,selective,2282
3275,inaugurate,2280
3276,adjustable,2279
3277,differentiate,2277
3278,door,2277
3279,elementary,2276
3280,shooting,2275
3281,set up,2275
3282,underwater,2273
3283,foment,2271
3284,thankyou,2269
3285,unthinkable,2268
3286,ripple,2265
3287,devote,2263
3288,consonant,2261
3289,nftproject,2258
3290,world war,2257
3291,hoist,2256
3292,steer,2253
3293,reconsider,2253
3294,sit down,2252
3295,to teach,2251
3296,listened to,2250
3297,delighted,2248
3298,thread,2247
3299,white paper,2247
3300,to obligate,2246
3301,feminist,2245
3302,discriminate,2245
3303,chilling,2245
3304,clinical,2244
3305,14th,2244
3306,trick,2244
3307,look like,2243
3308,indifferent,2242
3309,cover up,2242
3310,memory,2241
3311,bent,2236
3312,make possible,2236
3313,raze,2234
3314,euros,2233
3315,to lose,2232
3316,atrocious,2230
3317,forward,2228
3318,half past eight,2228
3319,artistic,2227
3320,overtake,2227
3321,decree,2227
3322,priceless,2226
3323,warmongere,2226
3324,reform,2221
3325,worthwhile,2220
3326,induce,2218
3327,erupt,2218
3328,announced,2216
3329,cautious,2216
3330,propagate,2216
3331,cede,2214
3332,treasonous,2210
3333,unpopular,2209
3334,go up,2208
3335,frustrate,2208
3336,to apologize,2206
3337,surreal,2206
3338,regulatory,2206
3339,suicidal,2206
3340,spur,2206
3341,cyberwar,2205
3342,rude,2204
3343,trumpindicte,2204
3344,ditch,2202
3345,intercontinental,2201
3346,let go,2199
3347,foster,2198
3348,astonish,2197
3349,utilize,2196
3350,smooth,2194
3351,ukro,2193
3352,unitedstates,2192
3353,cannabis,2191
3354,identical,2190
3355,animate,2190
3356,circular,2188
3357,egyptian,2187
3358,repulse,2187
3359,modernize,2183
3360,biased,2183
3361,speculate,2183
3362,baby,2181
3363,idiotic,2179
3364,lecture,2179
3365,scrap,2177
3366,degrade,2176
3367,lariachetirare,2176
3368,awaken,2176
3369,mobilized,2173
3370,respective,2173
3371,motivated,2172
3372,defend yes,2171
3373,to feel,2168
3374,navalny,2168
3375,marvelous,2166
3376,mitigate,2166
3377,awkward,2165
3378,wireless,2164
3379,water,2163
3380,sadden,2162
3381,give away,2161
3382,desert,2159
3383,andrewtate,2159
3384,narcissistic,2158
3385,sputnik,2157
3386,tremble,2156
3387,sevastopol,2154
3388,completely,2152
3389,peel,2150
3390,based,2150
3391,hopeful,2150
3392,colossal,2148
3393,slovak,2146
3394,concede,2146
3395,parade,2144
3396,shorten,2144
3397,bne,2143
3398,spring,2142
3399,vain,2141
3400,bravo,2141
3401,hairy,2140
3402,russiaukrainar,2140
3403,institutional,2140
3404,rattle,2140
3405,chaotic,2139
3406,resemble,2139
3407,smh,2139
3408,romantic,2138
3409,opt,2137
3410,hazard,2137
3411,mp,2132
3412,headline,2131
3413,monger,2131
3414,extended,2130
3415,unidentified,2130
3416,frank,2128
3417,toast,2127
3418,received,2126
3419,to celebrate,2126
3420,to estimate,2125
3421,outraged,2124
3422,unitedwithukraine,2123
3423,cryptocrash,2121
3424,drive out,2120
3425,green crap,2119
3426,to transfer,2117
3427,litecoin,2115
3428,..,2114
3429,russian-speaking,2110
3430,to provide,2109
3431,stolen,2109
3432,task,2108
3433,hammer,2107
3434,darling,2105
3435,volodymir,2102
3436,the final,2102
3437,deserved,2101
3438,themefor,2101
3439,demonize,2100
3440,illuminate,2098
3441,93rd,2098
3442,government,2097
3443,wholesale,2097
3444,to meet,2096
3445,webdesign,2093
3446,unwavering,2092
3447,billionaire,2092
3448,apt,2091
3449,stopwarinukraine,2090
3450,wooden,2086
3451,choke,2083
3452,ridicule,2083
3453,assemble,2079
3454,deflect,2078
3455,diary,2077
3456,envy,2076
3457,notable,2076
3458,unipolar,2075
3459,stuff,2073
3460,to land,2073
3461,targeted,2072
3462,mild,2072
3463,rate,2072
3464,ravage,2070
3465,questionable,2069
3466,escort,2069
3467,mostlike,2069
3468,lure,2068
3469,bill,2066
3470,push through,2065
3471,stuck,2062
3472,to interview,2061
3473,morocco,2060
3474,laughable,2060
3475,crimeir,2059
3476,rampant,2059
3477,rogue,2059
3478,team,2058
3479,funnel,2058
3480,oversee,2057
3481,to exclude,2056
3482,widen,2055
3483,echo,2053
3484,ruble,2051
3485,usarmy,2051
3486,tour,2048
3487,blunt,2048
3488,ukrainska,2047
3489,take a look,2044
3490,to treat,2044
3491,trumpcoupattempt,2043
3492,appeasement,2042
3493,promo,2041
3494,to close,2040
3495,vice,2039
3496,game,2035
3497,derange,2035
3498,to remove,2034
3499,fb,2034
3500,treasure,2033
3501,morally,2032
3502,engineer,2031
3503,relay,2031
3504,forextrade,2031
3505,scottish,2030
3506,others,2030
3507,iron,2029
3508,to guarantee,2029
3509,abandoned,2028
3510,worldcupfinal,2028
3511,to move,2027
3512,fancy,2026
3513,sleepy,2025
3514,keep silent,2024
3515,army,2023
3516,+1,2023
3517,bend down,2022
3518,pile,2022
3519,editorial,2021
3520,unbreakable,2021
3521,aleppo,2020
3522,lie down,2017
3523,program,2016
3524,hi,2016
3525,failed,2014
3526,literal,2012
3527,gerasimov,2012
3528,clueless,2012
3529,to integrate,2006
3530,defiant,2006
3531,abstract,2005
3532,freddo,2004
3533,11th,2004
3534,stark,2003
3535,sent,2002
3536,obsolete,2002
3537,ambitious,2001
3538,to wake up,2001
3539,lock out,1998
3540,mostshare,1998
3541,fall asleep,1996
3542,putinhitler,1995
3543,hollow,1994
3544,abpoli,1992
3545,unified,1990
3546,governmental,1989
3547,to specify,1987
3548,chemist,1986
3549,span,1985
3550,standupforukraine,1985
3551,profound,1984
3552,unreal,1982
3553,fakenew,1982
3554,come up,1981
3555,supremecourt,1980
3556,verbal,1977
3557,terrific,1976
3558,apr,1974
3559,festive,1973
3560,lepen,1973
3561,to urge,1972
3562,elevate,1972
3563,russiaisterrorismstare,1971
3564,irrational,1970
3565,tucker,1970
3566,bump,1969
3567,tbilisi,1968
3568,growing,1967
3569,nancypelosi,1966
3570,ransomware,1965
3571,brace,1964
3572,to add,1963
3573,clash,1963
3574,will lose,1963
3575,unload,1962
3576,reassure,1962
3577,amnestyinternational,1962
3578,gentle,1961
3579,informal,1961
3580,checked,1960
3581,journalistic,1960
3582,scorch,1960
3583,»,1959
3584,to cease,1959
3585,unstoppable,1958
3586,europe,1958
3587,absent,1957
3588,police,1956
3589,truss,1955
3590,absolutely,1955
3591,scandalous,1954
3592,up,1954
3593,to react,1953
3594,comparable,1952
3595,focused,1952
3596,letsgobrandon,1952
3597,derail,1949
3598,some,1948
3599,viable,1948
3600,apocalyptic,1948
3601,caribbean,1947
3602,get it,1946
3603,2014,1945
3604,khersonoffensive,1945
3605,chronic,1944
3606,functional,1944
3607,b2502,1944
3608,casual,1942
3609,cap,1941
3610,distort,1940
3611,smuggle,1939
3612,roeoverturne,1937
3613,uyghur,1937
3614,abortionishealthcare,1936
3615,touching,1935
3616,orient,1935
3617,"""it's okay""",1935
3618,maryinka,1935
3619,reign,1934
3620,ukrainestrong,1932
3621,simplify,1931
3622,unlock,1930
3623,beef up,1930
3624,to commute,1930
3625,russiaisaterroriststat,1930
3626,to learn,1928
3627,24th,1928
3628,mass murderer,1927
3629,coach,1927
3630,published,1926
3631,formulate,1926
3632,boil,1926
3633,30th,1926
3634,reparationsnow,1926
3635,osce,1925
3636,gaslighte,1924
3637,pende,1924
3638,forbidden,1923
3639,paralyze,1923
3640,eurasian,1922
3641,survivor,1920
3642,invader,1919
3643,pull it off,1918
3644,cloud,1917
3645,loveisland,1917
3646,dowjone,1917
3647,to emit,1916
3648,summitofamerica,1916
3649,gazprom,1915
3650,sober,1913
3651,puppet,1912
3652,russiaisanazista,1912
3653,wweraw,1910
3654,stopputin,1909
3655,colorful,1908
3656,orange,1907
3657,cultivate,1906
3658,full scale,1904
3659,color,1902
3660,scroll,1902
3661,flexible,1901
3662,aspire,1900
3663,unforgivable,1900
3664,retweete,1900
3665,channel,1897
3666,wagnerpmc,1897
3667,contract,1896
3668,clearly,1896
3669,bitch,1895
3670,wind,1894
3671,tender,1893
3672,inappropriate,1892
3673,incapable,1892
3674,leopard2,1891
3675,confirmed,1890
3676,hello,1890
3677,lobby,1890
3678,36th,1889
3679,rn,1889
3680,youtube,1887
3681,25th,1887
3682,counterattack,1887
3683,mic,1887
3684,unify,1885
3685,international arithmetic,1885
3686,creepy,1884
3687,eligible,1883
3688,exactly,1882
3689,arrested,1881
3690,elon,1878
3691,mistake,1878
3692,factual,1875
3693,bribe,1875
3694,musk,1874
3695,eritrean,1874
3696,written,1872
3697,annoying,1872
3698,slash,1872
3699,automate,1872
3700,embed,1871
3701,covid19,1870
3702,to recover,1870
3703,default,1867
3704,breakingnews,1867
3705,recycle,1867
3706,effect,1866
3707,to fuck,1865
3708,to agree ,1864
3709,irritate,1863
3710,ウクライナ,1862
3711,adore,1861
3712,to create,1860
3713,invaded,1859
3714,portuguese,1859
3715,plastic,1858
3716,overdue,1858
3717,russiaisaterrorriststate,1858
3718,pakistan,1857
3719,labor,1856
3720,scholzsteine ​​shame,1854
3721,erect,1853
3722,transnistrian,1853
3723,dodge,1852
3724,chair,1852
3725,polar,1851
3726,buffalo,1851
3727,subjugate,1851
3728,russianwar,1850
3729,shove,1850
3730,trash,1848
3731,martyr,1847
3732,imperialistic,1846
3733,humantrafficke,1846
3734,warinukrain,1846
3735,buckle,1845
3736,to note,1844
3737,anso,1844
3738,freak,1841
3739,dial,1838
3740,vocal,1838
3741,russianmy,1837
3742,provincial,1837
3743,cleanse,1836
3744,stray,1835
3745,edge,1835
3746,audioleak,1835
3747,russiaisanazistatar,1833
3748,to notice,1832
3749,delude,1832
3750,repost,1831
3751,revolt,1831
3752,to finance,1831
3753,to steal,1830
3754,construct,1828
3755,starwar,1827
3756,purple,1826
3757,covid_19,1826
3758,pkk,1826
3759,expected,1822
3760,hd,1821
3761,start off,1820
3762,iss,1819
3763,logistic,1818
3764,subdue,1818
3765,resurrect,1816
3766,pediatric,1816
3767,fabricate,1816
3768,eye,1815
3769,delivered,1815
3770,babble,1814
3771,islamist,1814
3772,imaginary,1813
3773,jew,1813
3774,exaggerate,1811
3775,mistaken,1811
3776,court,1811
3777,gear,1811
3778,sumy,1810
3779,mainstream,1810
3780,castrate,1809
3781,leyen,1809
3782,dispatch,1808
3783,iwd2022,1806
3784,defenseless,1805
3785,populist,1805
3786,contemplate,1804
3787,challenging,1804
3788,prior,1804
3789,to be able,1803
3790,google,1802
3791,blink,1802
3792,privileged,1802
3793,recep,1802
3794,to hurt,1801
3795,federalreserve,1801
3796,oscars,1800
3797,disassemble,1799
3798,bed,1797
3799,tip,1795
3800,davo,1795
3801,ukrainelive,1795
3802,biggest,1794
3803,verkhovna,1794
3804,inadequate,1793
3805,engage in,1792
3806,assured,1792
3807,houseofthedragonhbo,1792
3808,maga,1792
3809,roevwade,1790
3810,toss,1789
3811,thousand,1788
3812,colombian,1787
3813,support financially,1787
3814,indianarmy,1787
3815,responsive,1787
3816,resident,1786
3817,entrust,1786
3818,ukrainewarvideos,1786
3819,scratch,1785
3820,give up yes,1785
3821,donut,1785
3822,spike,1785
3823,mario,1784
3824,get out,1783
3825,budapest,1783
3826,credit,1782
3827,impoverish,1782
3828,weapon,1781
3829,prisoner,1780
3830,presume,1780
3831,anti-tank,1779
3832,insufficient,1777
3833,sever,1777
3834,peskov,1776
3835,fade,1776
3836,forgot,1775
3837,man,1774
3838,to punish,1773
3839,simply,1772
3840,dmitri,1771
3841,fearless,1770
3842,hysterical,1768
3843,amphibious,1767
3844,collude,1767
3845,astonishing,1767
3846,to pronounce,1766
3847,twisted,1766
3848,reinstate,1765
3849,fckafd,1765
3850,clap,1763
3851,leader,1763
3852,break through,1762
3853,emigrate,1762
3854,moldovan,1762
3855,stoke,1762
3856,chop,1761
3857,subsequent,1761
3858,compact,1760
3859,provided,1759
3860,inferior,1759
3861,admiral,1759
3862,blockade,1759
3863,anime,1758
3864,meddle,1758
3865,resistant,1757
3866,threatening,1757
3867,stare,1757
3868,real madrid,1753
3869,sign up,1750
3870,cheerful,1750
3871,swing,1750
3872,intervention,1748
3873,erdogan,1747
3874,spineless,1746
3875,betrayed,1746
3876,batter,1746
3877,isw,1746
3878,putinputain,1745
3879,graduate,1744
3880,amazed,1744
3881,slave,1743
3882,nationalize,1743
3883,frighten,1743
3884,bible,1743
3885,reproductive,1741
3886,omnibusla7,1740
3887,staggering,1740
3888,eject,1739
3889,ireland,1738
3890,to regret,1737
3891,siberian,1737
3892,justified,1736
3893,depose,1736
3894,1,1735
3895,to assist,1735
3896,glorytotheheroe,1735
3897,patrol,1734
3898,to accept,1733
3899,competent,1733
3900,come up with,1732
3901,loved,1732
3902,trustworthy,1732
3903,analyse,1730
3904,to finish,1728
3905,colonize,1728
3906,indoor,1727
3907,turquir,1727
3908,rant,1727
3909,compose,1726
3910,harvest,1725
3911,phishe,1725
3912,yellow vests,1725
3913,malicious,1724
3914,comprise,1723
